x,y,token
27.153763,-28.82027,goodness
21.205265,-15.472678,spirit
-55.731968,-16.77229,resolution
20.210127,-31.777912,pursue
-25.031467,-6.8714495,refrain
-38.5198,-22.741657,unreasonable
34.049473,-19.19564,anger
-20.72183,-8.225097,missing
-50.0497,-6.4339824,former
-47.584393,-8.118155,income
-13.612307,24.415833,still
-52.114147,-11.946382,comparison
-55.479664,3.1167839,Enscombe
20.71918,-27.539377,cease
-20.851917,-10.972392,once
-52.421482,-22.490425,considered
-18.706537,6.1406226,especially
-55.10901,-0.7733166,Churchills
-17.369541,-1.2879646,amazing
-30.499357,-27.690878,worst
-33.004093,-18.7873,bargain
-30.393753,-0.29475206,poorer
22.073023,-5.0432334,child
20.103449,16.84858,From
-46.96325,-15.34569,expense
-39.099987,12.263073,relieved
-37.629955,40.059433,boy
-41.21294,1.4514091,additional
-20.44446,-21.022453,softening
1.1881499,34.813107,lingering
-54.865738,-5.2002406,illness
-38.53041,-15.01632,reconciliation
37.24175,-7.020712,kindred
42.222958,0.06914438,offered
39.193886,-14.598795,charge
-56.750175,17.148516,Frank
-46.227028,7.1441727,decease
-46.286537,-19.505459,scruples
-47.192703,-18.85052,reluctance
-48.994717,-26.351543,supposed
-47.245445,-19.90709,overcome
-17.882504,5.361685,considerations
-43.780464,-11.26515,wealth
21.471127,-27.805592,seek
-52.252132,-17.901146,improve
-41.724316,1.599573,complete
-36.337193,3.8540318,became
-53.076786,-20.205542,desirable
-47.64507,13.501501,quitted
-29.273464,-21.52911,trade
27.03083,-25.346704,established
-52.98941,-6.9785967,favourable
-17.784256,45.14567,opening
-56.39451,-11.764178,concern
-52.77209,1.5486325,leisure
-39.064087,-10.885191,occupation
-43.716957,-11.50505,pleasures
55.466557,14.258297,eighteen
-37.562557,12.804924,realised
-29.846647,-5.083871,purchase
-42.27568,8.133172,adjoining
-28.961868,-31.75496,longed
25.16396,-29.632622,according
-52.433426,-16.053164,wishes
-41.617947,-16.947317,friendly
-47.25003,-29.580893,begun
-48.254303,-16.390154,influence
-48.77026,-7.5369287,schemes
1.4793663,-13.684933,youth
21.498158,11.183655,shaken
-48.78252,-2.5342286,determination
-13.952311,41.136997,settling
22.688774,4.5509934,sale
-26.507769,49.353085,forward
-33.144756,35.423134,steadily
-24.206615,2.6791441,objects
-44.047752,4.183521,view
-37.4883,-13.910392,accomplished
23.506435,2.2787027,bought
-37.478752,-12.063903,obtained
-22.289715,-8.722171,beginning
-8.215274,-13.595704,new
-49.45788,-15.422455,probability
15.352702,-18.2595,greater
-52.84481,-21.034851,unhappy
-45.479652,-0.88396686,secured
68.70576,-9.224,second
-32.14067,-22.526306,delightful
-47.634254,-9.144087,judging
-3.4684012,-46.32255,truly
-32.989784,-15.250412,pleasantest
-49.8418,-17.975704,proof
-6.966891,-33.93307,choose
35.170918,-13.217418,chosen
-47.65548,-17.281752,excite
-46.167503,-8.451065,choice
46.806202,-21.530243,heir
-1.0626291,-18.562593,adoption
-36.68472,-21.341026,assume
-34.0353,-22.692537,unlikely
-50.806477,-7.540123,assistance
-50.34066,-11.428757,apprehension
-53.32182,15.352844,aunt
-4.2687316,-5.26865,capricious
-40.08979,-19.813147,governed
-45.3944,-13.85996,nature
-32.751396,-10.587154,caprice
21.88247,-1.7573645,strong
-37.233917,-21.420712,affect
22.058138,12.670889,saw
-41.153324,-22.286867,report
42.88089,13.284639,fine
-52.034435,-6.9517035,sufficiently
-46.79604,-10.559753,belonging
-50.762085,-15.079549,merits
-47.532616,-10.183385,prospects
-20.109919,1.8596089,common
-41.63931,-17.17787,lively
-59.050182,-5.07374,curiosity
36.40519,-19.975681,prevailed
-53.555107,-18.326664,compliment
-20.834013,-3.023913,achieved
29.879124,-35.00567,Now
-40.59127,-15.457136,generally
-53.46377,-3.7146676,proposed
-45.960274,-16.048223,proper
24.345373,16.47466,voice
-56.29181,16.862719,Perry
-2.2667928,21.575087,drank
-56.593616,16.014587,Bates
36.425323,-19.663345,strengthened
-45.020424,-33.580574,understood
40.35521,-28.514362,written
-55.338688,-15.244886,occasion
28.370707,-35.03284,For
-18.446636,6.1570816,included
-38.741013,-32.699005,mention
-21.119148,-18.41264,letter
-35.779514,16.54053,heard
-26.04377,-32.786358,says
-28.551218,19.46807,course
-21.0053,-3.1599646,formed
-53.720963,-20.29654,pleasing
-38.139534,1.4249437,irresistible
-22.355812,4.498421,sense
-38.587917,-7.6585574,addition
-47.44033,-13.089715,source
-38.91046,16.50958,expression
-52.977264,-20.71091,fortunate
-53.695827,-17.350344,regret
-40.38675,-4.333909,partial
36.990234,-2.0934718,separation
-7.6202435,34.067245,cooled
-51.386337,-19.83763,ill
-42.3962,-26.208406,missed
-38.724667,-11.058864,losing
-4.9249187,-12.020083,ennui
14.445266,-9.409434,feeble
-59.724606,3.6397429,girls
-21.342876,26.033278,energy
-54.18909,-14.227113,difficulties
-25.71737,-1.6753161,privations
-40.453114,-26.52907,convenient
13.518617,27.520992,solitary
21.190569,4.8444176,female
-53.545887,-13.777053,circumstances
-42.42705,10.914286,approaching
6.9194894,-18.575336,season
-44.930492,7.2279196,spending
6.0171437,21.649044,evenings
-53.6185,2.2265306,week
-32.36577,-22.552593,altogether
-23.330702,-1.9100244,hours
-39.2646,14.385711,moments
-54.94332,-11.302469,enjoyment
-53.904057,-10.045943,apparent
43.594162,-13.974769,taken
-54.380466,-14.775048,surprize
7.3384304,47.96872,centre
-53.427986,-3.7649906,attended
-38.2859,-11.285607,giving
-27.168085,-36.670757,stay
-55.320194,-7.12823,recovering
-32.617657,-10.780445,likelihood
12.614296,-18.287952,ceasing
-23.324898,-1.9691519,weeks
-54.9101,12.272717,compliments
-35.27486,-18.861002,neighbours
-25.935495,-29.925785,sorrowful
-16.070131,29.36546,cake
40.482853,6.264646,eat
25.56363,3.6001809,stomach
-20.491383,2.241973,different
-19.21879,-20.038967,unwholesome
-24.248014,6.471428,regarded
-48.88981,-23.452072,unfit
-48.02028,18.796764,earnestly
-18.35377,-21.028818,tried
-47.253967,-21.674479,dissuade
17.128387,-22.145721,vain
-48.213055,-22.104097,prevent
-2.7360737,21.760666,eating
-34.878086,-19.367855,pains
-30.3828,6.7412767,consulting
23.3261,4.9195495,apothecary
-40.95721,-16.750792,gentlemanlike
-46.466217,-8.700378,comforts
-49.585033,-19.400738,applied
-42.79031,-21.123425,acknowledge
27.098265,-6.1340733,against
-31.709106,-7.4400835,bias
-54.845726,-15.631633,inclination
-27.99876,-28.33447,disagree
-29.720224,-25.44193,perhaps
-32.13146,-33.73327,unless
-25.583124,-2.4705517,moderately
-38.963562,-13.761764,confirmation
-9.638003,28.30045,newly
-17.381271,48.953995,pair
37.041416,0.08932222,eaten
-41.22346,-16.024397,benevolent
-39.781593,1.8969359,nerves
-23.89176,15.666475,strange
-37.39269,-19.536186,rumour
-18.662395,-14.5113735,slice
-18.102415,-53.991344,III
-50.47846,-8.952653,united
4.2977114,-17.758846,causes
-48.56769,-7.4997644,residence
22.765972,5.485835,measure
63.007065,-16.036257,families
-26.723686,12.930197,horror
-48.728203,-7.4488087,parties
-49.699223,-10.078362,terms
-26.106045,-3.970721,Fortunately
-16.013897,2.5711389,including
-54.73443,-0.012727331,parish
-55.222878,3.4853647,Donwell
-54.231567,6.5816956,Abbey
-10.94158,37.837452,seat
-35.163754,-4.504877,comprehended
-16.57397,-1.1969838,unfrequently
-56.72886,-9.502235,persuasion
-53.54619,-22.509647,preferred
-48.66408,-29.456379,fancied
-34.780865,-12.534987,unequal
-26.649612,-5.2032943,company
-52.56811,-30.152885,scarcely
-51.083626,7.0772424,card
-22.78133,47.20535,standing
-28.27094,-28.945068,Westons
-44.93278,-26.913694,liking
-33.758965,-14.579291,privilege
-30.33265,1.3311992,vacant
-14.849035,24.355288,blank
-18.832205,42.620907,drawing
-18.549072,42.85183,room
-25.420696,15.719876,lovely
-0.75541526,45.099567,thrown
18.07778,6.6904554,After
37.934452,-5.262631,set
-56.294395,16.467184,Goddard
-59.647156,3.667954,ladies
-55.40934,-3.0199115,invitation
52.092503,-9.017301,fetched
43.75056,-13.939407,carried
-45.49488,-2.6811063,hardship
13.298665,-37.627575,Had
-26.62752,-10.097326,grievance
30.12539,-15.129486,widow
-48.789974,-16.319155,respect
-16.952139,3.4752612,harmless
13.443726,36.679436,under
-17.252447,-1.1960711,untoward
-44.627403,-14.359662,enjoyed
-23.41707,5.697855,uncommon
-51.282486,-13.319312,degree
-35.676064,-5.557884,popularity
14.911494,-27.900679,neither
-22.776999,47.22055,stood
-42.23725,1.9687142,public
-41.95464,-22.004313,favour
-49.9848,-12.618749,superiority
40.76134,-2.018575,atonement
-22.84875,-29.638683,frighten
22.550196,-26.486063,hate
-38.671715,-1.7998011,outward
-37.352932,-1.5970149,boasted
3.1748188,-11.984445,beauty
-49.506042,-13.134038,distinction
-6.767393,42.12465,middle
-6.026675,1.5899627,failing
-48.118206,-23.95969,possible
48.46709,-21.324276,named
20.287205,20.222887,universal
-36.412777,-10.178096,contented
-21.163921,-7.9945927,worked
16.394253,-19.15902,wonders
-12.917923,20.330242,surrounded
-52.38998,-10.210428,simplicity
-57.747414,-8.316452,cheerfulness
-57.959198,-8.170515,grateful
-50.31465,-17.152569,recommendation
23.46769,-42.15299,mine
-47.759583,-12.95476,felicity
-34.14741,-20.2533,talker
-54.61636,-10.546933,suited
-40.514835,-14.934157,trivial
-32.63985,-6.349345,communications
-14.64715,-15.505826,gossip
-15.1891575,-48.70981,School
-47.580082,-7.8796473,establishment
-49.333954,-16.969315,professed
-27.75712,11.630014,sentences
23.600956,6.915871,refined
-42.60127,-15.1157875,liberal
-40.680992,-17.434622,elegant
-33.536407,-16.935877,morality
-51.676544,-15.948627,principles
5.766022,7.06818,systems
4.4561048,37.77762,enormous
-11.197443,54.14929,screwed
22.586344,-19.531164,vanity
-25.410395,-35.404766,honest
-13.803499,30.175566,fashioned
-58.048794,4.4835515,school
-50.065163,-23.771553,reasonable
-19.575373,2.7478,quantity
-40.99391,-6.420572,accomplishments
23.538103,2.290501,sold
23.199295,3.2692976,price
44.85728,-25.584352,sent
-29.005611,6.7659874,scramble
41.747017,-12.625429,themselves
22.469183,14.40737,high
-9.72741,-6.72143,repute
45.93783,-12.455552,reckoned
-26.299187,17.899477,healthy
25.71408,6.30298,spot
18.964245,42.001675,ample
-18.758102,40.88462,garden
44.075924,-1.6092048,gave
-15.402912,-20.080124,plenty
-33.341152,-15.681809,wholesome
32.195236,3.3051028,food
12.499545,-28.98898,run
29.4621,46.042164,summer
29.391745,46.057205,winter
-7.8139763,41.90868,dressed
-26.605377,-27.064623,wonder
13.081851,26.380978,train
-52.13317,4.371782,couple
42.13999,-16.4322,church
49.48166,-3.6050308,plain
-18.992409,2.152166,entitled
-40.023506,2.7958689,occasional
-15.825596,-12.573521,holiday
-42.609184,-7.9533887,formerly
-49.911446,-6.139981,owed
-58.839893,-14.90689,particular
-15.002793,27.869678,neat
-18.348583,43.008194,parlour
7.953047,52.843376,hung
-7.308081,42.26477,round
-32.67869,22.286583,fancy
-17.502937,-21.716955,whenever
-38.172077,-29.186249,win
-15.186642,-3.1734166,fireside
15.961704,-1.0950999,These
-43.274467,0.56490636,frequently
-23.718094,-16.332006,collect
24.39201,-27.56245,sake
-42.65804,-16.585583,concerned
-31.849068,-9.075169,remedy
-49.725117,16.845854,delighted
-55.275658,-22.343702,pleased
-36.54749,-8.724236,contriving
-33.153984,-19.884573,quiet
39.165848,-10.543217,women
-34.015675,18.73316,fearfully
-48.52005,-25.64127,anticipated
10.480298,-39.03285,As
-30.773264,42.433548,looking
-2.1814003,47.97654,close
-20.692114,-18.353464,note
-40.90757,16.171675,respectful
-57.31003,15.950381,Smith
-38.61898,-35.911274,request
55.864326,13.566355,seventeen
16.097092,-21.144693,sight
-51.96468,-13.38412,interest
28.090048,-29.530241,gracious
-7.2333636,-7.2634845,dreaded
18.439358,3.5853577,fair
-29.066296,3.344544,mansion
-58.958733,14.144889,Harriet
-33.854656,14.680031,Somebody
-18.602154,11.219535,several
-45.827263,1.2917238,lately
19.690897,-8.906966,raised
-43.223854,-13.371846,condition
-28.59966,-16.440868,scholar
-51.75617,9.807228,boarder
-50.286144,2.5087068,history
-13.205267,19.675661,visible
-43.748543,-9.023272,acquired
49.573658,-4.6385975,country
-48.829132,-29.888266,happened
-54.788258,-19.940199,admired
-13.978869,30.76992,plump
4.0777025,31.663736,bloom
44.531925,18.753613,blue
-5.74476,49.16106,eyes
30.547194,26.415047,light
14.181562,56.897743,hair
-44.889347,-1.1216687,regular
-10.577343,27.098497,features
-42.78555,-12.059599,sweetness
-33.866886,6.5681725,end
-44.233803,-18.787048,person
-52.652943,-25.478294,determined
-39.817043,-28.755043,continue
-10.1270275,47.231533,struck
-40.630722,-17.510475,remarkably
-54.35751,-9.59089,engaging
-31.924786,-23.614132,shy
-47.272682,-23.93485,unwilling
-22.766459,38.9999,pushing
-41.424885,-23.268332,shewing
-51.903008,-10.472245,becoming
-50.542263,-4.3110223,deference
-48.897377,-2.416223,seeming
-49.388927,18.106928,pleasantly
-54.049767,-18.14605,admitted
-30.959446,1.1247907,impressed
-53.634235,-8.902963,appearance
-48.699276,-12.625893,superior
-46.504337,-11.83098,style
-36.905445,-31.9392,deserve
-52.53023,-17.321081,encouragement
15.92164,-0.59387684,Those
16.894192,52.22436,soft
-34.26224,-2.3304126,graces
34.90862,5.617892,wasted
-47.934555,-12.030525,inferior
-46.24267,-16.804356,unworthy
-42.823814,18.966648,parted
-56.217907,17.102707,Martin
0.41358468,21.304766,farm
-29.64083,-6.08381,residing
0.3564448,33.897434,coarse
17.765995,-24.77069,knowledge
-50.503853,-12.512675,elegance
-31.962101,-20.88392,_She_
-55.437572,-3.7513006,notice
-32.37567,-28.450714,bad
-47.19798,-23.45795,introduce
-22.246695,3.6807833,form
-49.6715,-9.654549,opinions
-58.553135,-15.038521,interesting
-28.960196,14.909331,busy
-37.927574,3.7319832,admiring
-30.96066,-26.427475,talking
-42.0947,19.617126,listening
-41.104786,3.915183,forming
-2.792764,53.5376,flew
-40.838093,3.450058,unusual
-50.380123,9.20688,supper
-15.184492,46.72358,closed
2.0815842,12.461181,watch
-28.284454,-29.042385,ready
22.43687,10.700615,moved
-11.006377,41.241856,forwards
-50.610073,-4.154735,alacrity
-39.21577,0.76760983,impulse
-44.847824,-17.164656,indifferent
-50.379833,-16.653765,credit
-41.72014,16.276472,attentively
-30.76424,-18.07086,honours
41.488712,14.005231,meal
-47.011055,-23.665182,recommend
-29.825394,-18.574526,urgency
-43.84483,9.724227,guests
-10.036969,-41.687073,Upon
-38.93361,-9.25373,occasions
-54.12768,-11.857493,feelings
12.389567,-10.649309,warfare
38.318054,12.656779,cloth
32.119522,11.472047,laid
-6.892637,-12.589919,fashion
-56.64492,-12.6721325,conviction
-33.730762,-15.920366,hospitality
-50.980293,-3.32918,welcomed
-52.166126,-1.5155914,visitors
6.132806,-22.708773,grieve
4.310221,-12.728786,Such
-17.503271,30.01109,basin
15.6503315,52.479362,thin
-33.568943,-20.599249,gruel
-51.892136,-18.096766,thorough
-55.163227,-12.361002,approbation
-7.2870855,-9.762779,constrain
10.244642,37.02917,clearing
-41.45935,-28.624123,propose
-12.335243,-8.1674185,venturing
25.619818,2.1510193,eggs
-34.92225,41.78956,An
26.093487,5.2334785,egg
27.343712,2.95586,boiled
-26.855263,-23.647999,understands
15.731708,48.567287,boiling
-35.649696,-32.71023,hurt
-18.285618,49.525818,bit
-34.57525,-28.918488,_very_
36.82316,26.943304,apple
-23.037483,32.152637,tarts
-32.525192,-34.692806,advise
-8.299664,55.332047,glass
39.991146,6.588863,wine
-3.3794644,26.941343,tumbler
31.166824,4.6315913,water
-51.919926,-7.001428,satisfactory
-49.408413,5.280442,sending
-51.77798,-16.195524,intentions
-53.480644,-4.7956114,introduction
-29.07124,12.192739,panic
3.68133,-22.358353,humble
-54.2872,-18.816883,gratified
-49.194687,-17.057976,treated
-48.03819,2.065718,actually
-17.654833,-54.110886,IV
-14.864014,-38.341015,Quick
-58.525917,-15.146555,decided
-50.546787,-0.21356198,inviting
-52.95847,-18.169075,encouraging
-40.69258,-33.099876,telling
-44.817707,-20.92406,foreseen
14.412358,-1.7431594,In
-28.04474,2.726144,shrubbery
46.0346,-12.688878,divisions
29.694736,15.541369,ground
-27.438429,-8.988854,sufficed
21.775448,26.412445,varied
-46.464867,-9.932836,exercise
-44.02096,-4.137297,confined
-51.177464,-26.298351,ventured
-26.35595,-7.8717456,summon
-46.685337,-11.753212,valuable
-26.493427,-7.9702597,privileges
-42.23989,-15.015252,approved
-37.537895,-13.74213,confirmed
-36.45309,-12.72441,designs
-54.79358,-9.997436,totally
-3.2591774,-37.377502,free
-45.495533,-13.68606,conceit
-31.317072,-21.045576,desiring
-43.308605,-8.311428,guided
-51.178967,-14.006491,attachment
36.148872,-20.472986,shewed
-40.524246,-21.421547,taste
19.083887,-22.369009,strength
-49.61841,-27.286932,expected
-51.815937,-21.329554,convinced
19.511961,7.8395224,Two
-38.4779,-35.938198,granted
-49.52551,-12.933699,sentiment
-41.038303,3.7092674,distinct
-47.02838,-12.101046,independent
-43.1859,-10.414819,object
-31.081146,-4.82396,basis
-43.7304,-21.984854,esteem
-51.449944,-1.7674953,attempts
-39.214375,-5.7211523,usefulness
13.68828,-21.910746,parents
-44.035515,-31.517218,questions
-42.41705,-26.205498,_she_
-45.13222,1.0440542,discovered
-7.7738976,-39.17348,truth
-53.444714,-10.329957,penetration
-43.242954,-35.323627,chose
-50.20137,-1.0605049,farther
14.0280285,-22.30172,teachers
-53.579273,-1.6716439,affairs
-54.958176,-9.928902,naturally
-45.59393,-3.00055,Martins
-51.2161,8.311356,Mill
-30.88907,7.342623,Farm
-23.30449,-1.9855336,months
-38.630653,-25.705132,describe
-42.592693,-23.94073,encouraged
-56.8288,-5.0910664,amused
-22.692291,-0.84772307,picture
-2.3010461,-10.87761,beings
-43.747593,-11.437026,enjoying
11.8445635,14.732529,youthful
-46.420135,6.6646943,exultation
-5.991655,53.62381,upper
-37.73683,-38.698242,maid
0.15481552,21.141758,cows
-34.917267,41.77565,cow
45.91708,-23.165796,called
-51.791615,-18.404743,_her_
40.424747,6.3408046,drink
-35.20781,25.233648,:--
-17.176926,-16.275488,dozen
-31.186338,-26.683498,thinking
-55.955383,-13.872164,immediate
20.125986,-26.402958,cause
0.41803458,-46.983234,wrong
-50.70281,-13.471903,fancying
-39.997467,11.32666,appeared
-21.027575,0.027645646,narrative
-31.423368,21.251377,case
-5.08989,3.343979,sink
12.627277,8.001852,forever
-33.209694,-28.712011,notion
53.34858,12.043285,number
-42.527435,-19.407873,meaning
17.638895,-1.4487195,led
-42.840096,12.80826,evidently
-45.63234,-25.916208,dislike
-46.973522,-8.917188,share
12.685253,31.055143,walks
-13.619418,-26.633135,merry
6.8179846,4.091797,games
58.136753,-8.028184,dwelt
-35.474674,-28.760748,obliging
-16.047598,-6.961499,order
39.612366,3.839107,shepherd
-4.728124,-27.936949,purpose
24.841259,14.642196,sing
24.129553,27.165394,singing
39.672165,3.8870773,flock
0.74464124,-41.398766,bid
38.455498,24.816801,wool
-41.717426,16.589764,spoke
-39.055843,-19.073238,blush
15.659046,1.3398869,",)"
25.221758,-38.046326,send
-24.09459,-33.20496,goose
22.82207,5.7687206,finest
-33.095707,25.004763,Sunday
-38.572376,22.727583,asked
-34.460983,-30.007212,Nash
-26.133144,32.974056,Prince
-0.23686801,-23.5613,sup
-54.790836,-4.1905923,information
3.9911532,54.807747,line
-19.122843,-35.385067,does
-28.512405,-33.150406,read
-26.01116,-41.796795,yes
-29.106655,17.258493,reads
-18.198666,4.1668267,books
